SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
EIF1AD	-0.2301815135896748	5.808748950878378	0.0010027001117061292	0.00384730284899218	-1	84285
PROSER3	-0.35940635777614105	4.199076406902568	0.0010034151325206222	0.0038490656891901607	-1	148137
ACSF2	-0.4456028368098367	3.8395284832188867	0.0010042373998248775	0.0038512389206423873	-1	80221
ROCK2	-0.13672136556049674	8.035548784769585	0.0010064742155608917	0.003858756904726797	-1	9475
RIMKLB	0.2380902012172912	5.710107734784938	0.0010067102177072765	0.003858756904726797	1	57494
RPS29	-0.15191466953621832	7.621185119868441	0.0010076936696652315	0.0038615436807018797	-1	6235
LOC100130417	-1.0332149301500482	1.5663710789795697	0.001011796058023768	0.0038762779531513474	-1	NA
BCCIP	-0.13914584564916477	7.918773657670222	0.0010165637489424203	0.0038935529143115082	-1	56647
PIKFYVE	-0.19476338209611316	6.238861078549883	0.0010175458329287814	0.003896323479254373	-1	200576
SOD1	-0.13979793517318093	7.7764539184744175	0.001018478527966088	0.0038979127398143035	-1	6647
ARHGEF39	0.28339726212447436	5.1934023839450445	0.001018343044453068	0.0038979127398143035	1	84904
C11orf68	0.4301667299808229	3.8844911218575575	0.001030766595206631	0.003943939259098543	1	83638
NDUFA2	-0.2895095823192054	5.076004862901692	0.0010328436734938476	0.003950882835361276	-1	4695
NPM1	0.11933913183073556	11.477902981759682	0.0010339591581365155	0.003954145485407802	1	4869
CAPN2	0.131437434183796	8.482954395265244	0.0010377487129806363	0.003967630265927491	1	824
DERA	0.23773965533782992	5.811607972104435	0.0010398779325380332	0.003974761843660604	1	51071
TP53INP2	-0.4980303095301349	3.36159235514565	0.001040465043244803	0.003975996841224749	-1	58476
LPGAT1	-0.12817812267114395	8.961265647334427	0.0010410068108939845	0.0039770579837806715	-1	9926
METTL8	0.2650996518252939	5.344677955799788	0.0010444547618295005	0.003989218542518965	1	79828
CLN8	0.33349958645480693	4.657233803470345	0.00104495703608467	0.003990124990728988	1	2055
UGT8	0.39020531597171654	4.2258320422631215	0.00104603077304866	0.00399321253285496	1	7368
RPL36A	-0.5319482636419227	3.0894367851908937	0.0010473118679129657	0.0039970898962922614	-1	6173
BAHCC1	0.22352493528361378	5.981994386127418	0.0010495839634875406	0.004004746513838957	1	57597
TSPAN8	-4.984653607849856	-0.01869656589402515	0.0010508196943030737	0.00400844594635367	-1	7103
HHIP	4.982187611132906	-0.782126591775497	0.0010546271190261948	0.004021950978104455	1	64399
SH2D5	1.5509778326044759	0.7432062256752492	0.0010552192757087057	0.004023190453714711	1	400745
PLAGL2	-0.20417144951999358	6.049943908044049	0.0010558449374773713	0.0040245570130116965	-1	5326
TCP11L2	-0.7697122275845967	2.282589268114896	0.0010571458782788377	0.004028496185951239	-1	255394
CCDC160	-4.985496808679676	-0.9683790890317664	0.0010576883748886724	0.0040295438719512786	-1	347475
MYCBPAP	-4.987628923285739	-0.826249661126152	0.001059973987853138	0.004037230211701633	-1	84073
CCDC24	-0.806788571173321	1.8173148985281267	0.0010625148277255288	0.004045884527318955	-1	149473
DEFB1	4.8641837295510735	-0.7388802059226592	0.0010635412621098903	0.0040487693143010485	1	1672
STXBP2	-0.28636139866896415	5.004061637700295	0.0010648467279412933	0.004051379898481773	-1	6813
PSMD3	0.15447615457575276	7.369293738607239	0.0010648370754197255	0.004051379898481773	1	5709
UBP1	0.1977559667383234	6.327914572464949	0.0010650340649461713	0.004051379898481773	1	7342
COL24A1	-1.1716302219078896	0.8316832779623726	0.0010662026136925428	0.004053777167939837	-1	255631
TENM1	1.4043540704299844	1.0191792271178286	0.00106598047616606	0.004053777167939837	1	10178
ZFC3H1	-0.18842181654218507	6.42990315176504	0.00106654402808608	0.004054051757439768	-1	196441
KHDRBS3	0.4126978722029792	4.046268868616375	0.0010720808529076852	0.004073041787282982	1	10656
S1PR2	0.5143957364692339	3.588894160476499	0.0010718903472476365	0.004073041787282982	1	9294
RNF122	-0.7484527000615793	2.455455551000258	0.0010730378137096808	0.0040756492999918775	-1	79845
CCNH	-0.30827724013945274	4.78521465219481	0.0010735888324707704	0.004076576045345479	-1	902
SECISBP2	-0.24509476184105913	5.332071914594075	0.0010738231853841644	0.004076576045345479	-1	79048
TCF7L1	0.7142970906312627	2.3584463652715058	0.001077346513436118	0.004088920991015104	1	83439
FAM117B	-0.36608030193401286	4.216892961970637	0.0010799788176656122	0.004097878809282972	-1	150864
ITPKA	-1.7779801885248319	0.12784169229225514	0.0010802524488355604	0.004097884604398877	-1	3706
SLFN5	-0.3890059756413413	3.910171741456123	0.0010809446312748906	0.004099477750440657	-1	162394
SLC29A4	0.43510069923756184	3.817799755126022	0.0010825303300042398	0.004104457897750214	1	222962
CEP250	0.21011549275579686	6.094917319031683	0.001083879974220937	0.004108540753024745	1	11190
LINC00704	3.3740251035840716	-0.21168641763769738	0.0010843754613848405	0.004109384612092526	1	NA
HSPB3	-3.4942627514343414	-0.6970345820966346	0.0010851477699182338	0.004111276833954365	-1	8988
TNFRSF25	3.278735149003218	-0.5044213997802645	0.0010874057287294043	0.00411879534071047	1	8718
DENND5B-AS1	-3.4964014968293906	-0.6969890243673088	0.0010884033444437864	0.00412050134925174	-1	100874249
CSK	0.20511593991969015	6.315945123711068	0.00108824080473772	0.00412050134925174	1	1445
ZNF697	-0.5729093093744974	3.0227490016268512	0.0010894049601803384	0.004123256773137948	-1	90874
PRKG1-AS1	-0.6829755288766911	2.459316173232395	0.0010901857612137186	0.0041251752673061816	-1	100506939
RNGTT	0.24018174515367952	5.742625778357674	0.0010909553224099195	0.004127050277692386	1	8732
YWHAB	0.12225098296066188	9.099069106451772	0.001093982886004254	0.004136425373644003	1	7529
CFDP1	0.20746735333123115	6.23516788942886	0.001093884828865326	0.004136425373644003	1	10428
LUZP1	0.18334439109971498	6.575724332938037	0.0010948533833517432	0.004138677699115776	1	7798
HDAC1	0.155077954627639	7.187947311550828	0.001096019476109993	0.004142046000054327	1	3065
MOV10	-0.2372777333540041	5.661227105621691	0.001097875665541878	0.004148019950592244	-1	4343
GPS1	-0.1748228972674939	6.764704146362443	0.0010988482178356128	0.004150653162930606	-1	2873
MIEN1	-0.29289502192952244	5.00342345930241	0.001100719105746484	0.004156677465532109	-1	84299
NPY6R	-3.495121041502769	-0.7388150735966593	0.0011042471325998858	0.004167910229813103	-1	4888
KBTBD7	-0.49569603799975	3.463920515107134	0.0011041101702693244	0.004167910229813103	-1	84078
TSPAN5	0.4501495270961017	3.7995092143569904	0.0011103854733412516	0.004190028872092019	1	10098
CAND1	0.1253210980635851	8.781849493711016	0.0011111504509970938	0.00419186517836078	1	55832
PMS2	0.3066261749651051	4.796913023293488	0.0011114616964291067	0.004191989268275068	1	5395
HGF	-2.179313451077897	-0.24134675740124514	0.001114327076596349	0.004201744059474466	-1	3082
CCDC169	-4.986365414188158	-0.8721176134068779	0.0011155628942847405	0.004205350985714191	-1	728591
SERTAD4-AS1	2.473643519766991	0.15113922735883942	0.001118333516673661	0.004214740430707041	1	574036
PALM	-0.3564928964392453	4.347299504539872	0.0011198889828432789	0.0042195466804152565	-1	5064
STRA13	0.2569042966678906	5.289197854823011	0.0011239642724381724	0.004233842406933186	1	NA
ZNHIT1	-0.3278007864632878	4.6297264655961055	0.001125726699655202	0.004237301698777141	-1	10467
KLHL20	-0.3008846327836582	4.8603454651190114	0.0011255567680160158	0.004237301698777141	-1	27252
EIF5	0.1218087167942723	9.044835987181616	0.0011254488962065435	0.004237301698777141	1	1983
SLC20A2	0.27273744371089836	5.205525751071709	0.0011268426283084707	0.00424044227444417	1	6575
USP13	0.21657355933530398	5.9980622442020035	0.0011285085416311697	0.0042456504214252845	1	8975
TNXB	-1.4476315966266613	0.44028413328946336	0.001132347916173113	0.004257070881332944	-1	7148
VBP1	0.1531334902141852	7.221280019144457	0.0011318505618668334	0.004257070881332944	1	7411
KCTD11	0.5798606096155776	3.0220530889581503	0.0011323921613957354	0.004257070881332944	1	147040
DDX21	0.11956653687439976	9.804455613754435	0.00113967435236606	0.004283378025114266	1	9188
HIST1H1T	-2.637248296153913	-0.4000818374791388	0.0011410780974130702	0.004287583869022165	-1	NA
SNF8	-0.20589428942770893	6.130292554694375	0.0011446595766869514	0.004299968377377273	-1	11267
FBXL2	-0.5272404995737842	3.1791642346020828	0.001145786318484023	0.004303127669917552	-1	25827
TSC22D4	-0.41345082256689836	4.011873339035496	0.0011472638042302817	0.0043076023165564805	-1	81628
CRELD2	-0.34544648166304937	4.584879541822627	0.0011533512085034584	0.004329379162527937	-1	79174
APEX2	-0.25573268082350453	5.264285810285289	0.0011540361684861987	0.00433087084410719	-1	27301
ABI1	0.1902631138623114	6.413006659463069	0.0011602406934817099	0.004353070464333471	1	10006
CLASP2	-0.17331564444892916	6.7119327129954796	0.0011611246637799801	0.004354217489174925	-1	23122
UBC	-0.12684052560781503	9.011842732810292	0.001160846111644484	0.004354217489174925	-1	7316
RBMX2	-0.24891468859351923	5.497418504868181	0.001161438246328919	0.004354309183398935	-1	51634
ELOVL5	-0.14630950071428314	7.5175837956552405	0.0011623995631034004	0.004356828626266105	-1	60481
PLIN3	0.18435592748540708	6.658725589800217	0.0011633416879500318	0.004358190502618776	1	10226
HNRNPU-AS1	0.3349983153838508	4.5941869855606585	0.0011632731893097632	0.004358190502618776	1	NA
RPL5	-0.12002823417563115	9.590731581722295	0.0011658992173477238	0.004366685454677125	-1	6125
VAMP4	-0.4454633264481767	3.7689422320111867	0.0011675410292986232	0.0043717473648029	-1	8674
GSTCD	0.23627638141403437	5.719125152151627	0.0011725190632646645	0.0043892958222137325	1	79807
ZNF569	0.3722516196803507	4.240341801501494	0.001173264294042971	0.0043899031722452525	1	148266
DPM3	0.47708504049745226	3.539518306127059	0.0011732489616295794	0.0043899031722452525	1	54344
ZYG11A	0.31854434103693646	4.663033224996086	0.0011736933779007423	0.004390417851759856	1	440590
FAM169A	-0.24299711612149846	5.534922329271614	0.0011766389976926746	0.004400343507636375	-1	26049
LLGL1	-0.29319060551641085	5.0350640441762815	0.0011792360182259233	0.004408364129525406	-1	3996
GALNT14	0.41614514296131394	3.8915649332544278	0.0011793691286758209	0.004408364129525406	1	79623
SORL1	0.23371688541628	5.778149672721294	0.0011926710755008447	0.004456979254849311	1	6653
PSMC3IP	0.39234467730658845	3.9510031016553984	0.0011951828227643204	0.004465257581451418	1	29893
TCTA	0.561684668769987	3.1546704845279017	0.0011955470656570147	0.004465510617260576	1	6988
LINC00304	-3.395695678396852	-0.7387507539590515	0.001197052467627048	0.004469649368033597	-1	283860
MFAP3L	0.5145813487049886	3.266149899750837	0.0011972487085423326	0.004469649368033597	1	9848
LSR	1.5621919824739994	0.42147936746458536	0.0011997911124505397	0.004478030769146253	1	51599
WDR75	0.18437529841813668	6.548872741574847	0.0012063437219524257	0.004501371767245672	1	84128
SLC39A11	-0.2976964134958978	4.927363067266147	0.0012111820317700387	0.00451830601893901	-1	201266
THYN1	-0.34843568299938693	4.418221735804859	0.0012135418469366656	0.004525988166138233	-1	29087
PCYT2	-0.29960583337098107	4.860523827355443	0.0012172097971103882	0.004538544081327667	-1	5833
RPP30	0.22336139616983303	5.8123200206338215	0.0012178372179763215	0.00453975953037708	1	10556
ZC3H12A	-0.4023133682292409	3.9305377453522956	0.0012194918539680923	0.004544802603503952	-1	80149
HUNK	0.9021800283889374	1.7733987544948182	0.001223129543519147	0.00455723179747609	1	30811
NUTM2D	-2.1794699467558694	-0.15384522358424974	0.00122947209436464	0.004579730334190324	-1	728130
VSIG10	-0.29041773233217205	4.958117410042316	0.0012300623432654125	0.004580795966759919	-1	54621
GTF2I	0.16924573268408077	6.837576427412051	0.0012375191678430794	0.004607426123044938	1	2969
CARD6	-0.4305747384662148	3.757254466547695	0.00123838691442907	0.004609517284058773	-1	84674
R3HDM4	-0.2985284678500662	4.900087060661114	0.00123895733076137	0.00461050096398968	-1	91300
HIST1H4D	-0.15551062392693074	7.573502453951613	0.001239969814896625	0.004613128807397029	-1	NA
KCTD12	0.5000159670419113	3.297188663244901	0.0012431056955058927	0.004623653191977955	1	115207
SEPT2	0.12533988087360998	8.636277973219244	0.0012437380602643403	0.00462486300927925	1	NA
SRF	0.28675821977582244	4.9573633154289345	0.0012542620634366458	0.004662107263979884	1	6722
MTERF3	0.29951296377050596	5.0170716370458415	0.001254373083243459	0.004662107263979884	1	51001
HAUS6	0.14219359843372853	7.82362798690241	0.001255219850290941	0.004664103366736139	1	54801
SAMD8	-0.171147528874389	6.731010320873846	0.0012589240954680165	0.004676713586025735	-1	142891
RBM15B	0.19353968969305899	6.345798745747579	0.0012609965678291302	0.004683257290137288	1	29890
RAB31	-0.21215434791025073	6.115260697155083	0.0012670462242388085	0.004704565122543505	-1	11031
NMD3	0.17540646723927902	6.6309687181364305	0.0012677997586816386	0.004706202702919763	1	51068
PTGES2	0.22662340684403784	5.785442864007095	0.001271831712645364	0.004720006306663179	1	80142
ALPK1	-0.3734650862763798	4.265079886336815	0.001275215223567795	0.004731397207915987	-1	80216
MGC57346	-0.48775661704204515	3.258547060272862	0.0012772666598958328	0.004737841354194887	-1	NA
USP54	-0.23040570435838137	5.648989792087223	0.001278638657146463	0.004741762663537487	-1	159195
POLR3F	-0.3151140931370611	4.7102163760560805	0.001287193060938548	0.004772311053110422	-1	10621
WDR33	0.1917024624907261	6.399044187730292	0.0012933371281405692	0.004793910201771345	1	55339
SBNO2	0.20055294673365037	6.14643651907207	0.0013021737310323694	0.0048254764737567625	1	22904
MVB12B	-0.4410910287649283	3.6916009829111025	0.0013032387747104913	0.004828235165348093	-1	89853
SLC22A23	0.39141414570002475	4.009325157208219	0.0013097107502246773	0.004851019158480974	1	63027
PNMA1	0.2471791299911814	5.504603237515937	0.0013107452366971	0.004853657060402834	1	9240
CLK3	-0.3003169519669856	4.755301317774284	0.001313622687717257	0.004863116439779226	-1	1198
PLEKHG5	0.8365892937617139	1.9875148153440818	0.0013185585111983064	0.004880189525349347	1	57449
FOXD1	0.492742989002692	3.45056248390024	0.0013190266618344668	0.004880722733962425	1	2297
CGNL1	1.1061991867142984	1.3535997071839287	0.0013267811264363466	0.0049082102098087395	1	84952
NCKIPSD	-0.3542446636970456	4.2492108345901185	0.0013349544441943729	0.004937233283292548	-1	51517
RCBTB1	-0.2471632563982405	5.485665534166136	0.0013462010479703185	0.004977605642630247	-1	55213
DPP3	-0.22990381145692307	5.707458660103423	0.0013486720614410124	0.004985518224178117	-1	10072
ALS2CL	-1.2980831663758714	0.7588290649831098	0.001351185067141065	0.00499358211316428	-1	259173
NBPF1	0.22639505785429584	5.782415703784513	0.001352937627596676	0.0049988323531908584	1	55672
KRI1	0.2709129734134004	5.144352988724714	0.0013602231629429103	0.005024518232504349	1	65095
COX5A	-0.15483529009959995	7.246885068979387	0.0013608103083781978	0.005025454449282899	-1	9377
TCTEX1D2	-1.0678998394998886	1.0561319092050954	0.0013670885008941458	0.005047402016049482	-1	255758
C10orf12	-0.26796552620739134	4.977924108138582	0.00136910382989196	0.005053603842689441	-1	NA
CNKSR3	-0.2672509754552512	5.094005790728685	0.0013710284636081972	0.00505946793970582	-1	154043
WDR31	-1.1597848003700684	1.092388267986722	0.0013807444704236136	0.005094074405825483	-1	114987
HAGH	-0.37402766977197377	4.079684149822747	0.00138231041904922	0.005098602721254286	-1	3029
TSPYL2	0.3216339143279945	4.7501911048408765	0.0013850015210472774	0.005107277891031341	1	64061
COMMD1	-0.3812501430655833	4.1226490801661475	0.0013948168665039624	0.005142213466230031	-1	150684
ZNF114	0.42846752720725567	3.747033657322839	0.0013960123720348464	0.005145361312492605	1	163071
ZMYM4	-0.1582692415517059	7.13873840850801	0.001398472355409923	0.005153167035104831	-1	9202
SNORD55	1.2705002517182697	0.9547707047602313	0.0014008907527906847	0.005160815738020477	1	26811
SORT1	0.23421423498309554	5.675603652462816	0.0014064849212724996	0.005180157230218597	1	6272
NAP1L2	-0.7097416878165099	2.201056090187374	0.0014113800794655917	0.005196915402628805	-1	4674
SNRPG	0.16632498186679168	6.9138051787412484	0.001414059236453233	0.0052055077245137344	1	6637
ZNF827	0.3005337179709892	4.741070665596822	0.0014164868155930566	0.005213169951816088	1	152485
MRPL21	-0.20874626524923626	5.88085527532276	0.0014205850646835589	0.005226975586155484	-1	219927
C14orf166	0.14687436364014012	7.477590913392257	0.0014209588602823427	0.005227073872948725	1	NA
ANKH	0.28123565761979585	5.158685408341728	0.0014220096169325837	0.005229661741393091	1	56172
MYO5C	-0.46590103247229375	3.665115241806811	0.0014310394579074605	0.00526158550685702	-1	55930
HOXC8	0.2661854789753647	5.2000326032863065	0.0014316670202628335	0.005262608085222912	1	3224
ZNF277	-0.3239893551170024	4.633880872252795	0.0014321329928330482	0.005263036327980895	-1	11179
RLIM	-0.1320394615435129	8.005456766616062	0.0014402414618293823	0.005291543404525615	-1	51132
EPS8	-0.25060287144072063	5.604295774408609	0.0014410757898939953	0.005293317413610626	-1	2059
CDK19	0.4747383481254882	3.7038520075547816	0.0014429353380237232	0.005298855447607235	1	23097
CDCA4	-0.225853093659449	5.790535396981944	0.0014448317804245955	0.005304526234323357	-1	55038
HOMER2	0.37940322350319505	4.260056826692014	0.0014452531449466637	0.005304780005580491	1	9455
MFSD11	-0.4100471404517087	3.8709026102223563	0.0014558481770529617	0.005341865684984806	-1	79157
ZFYVE26	-0.26350430751527393	5.2585148209221275	0.0014560879112311118	0.005341865684984806	-1	23503
DNAJC9	0.16792548227743498	6.783318738085844	0.0014564210161054194	0.005341865684984806	1	23234
F7	-1.1168910203253157	0.9150718305291579	0.001461839575783206	0.005360434383076475	-1	2155
SLC38A10	-0.19526689729891236	6.207475478426464	0.0014734359943897554	0.005401642180016971	-1	124565
PHF14	0.2031759513773346	6.238734170639657	0.0014744022712642052	0.005403869117848364	1	9678
TRIM22	-1.6288324289731293	0.23978474374626077	0.0014795137921711618	0.005421284114379002	-1	10346
TRMT13	0.34136277172576485	4.4306664737304695	0.001480083564866472	0.005422052660396271	1	54482
RPL22	-0.1307066342059021	8.551553782016608	0.0014900652000992517	0.005457291321375178	-1	6146
PLEKHA5	0.22091466352686157	5.927583784466714	0.0014909924229898057	0.005459359564849617	1	54477
ATAD2B	0.2667162825619264	5.331460475522144	0.0015015331809020637	0.005496618790565163	1	54454
LRFN1	-0.3944141178085308	3.857569116433437	0.0015071606329196726	0.005515878282325704	-1	57622
